"2010s_drama_lady_bird_part_1" "2010s_drama_lady_bird_part_2" "2010s_drama_lady_bird_part_3" "2010s_drama_lady_bird_part_4" "2010s_drama_lady_bird_part_5" "2010s_drama_manchester_by_the_sea_part_1" "2010s_drama_manchester_by_the_sea_part_2" "2010s_drama_manchester_by_the_sea_part_3" "2010s_drama_manchester_by_the_sea_part_4" "2010s_drama_manchester_by_the_sea_part_5" "2010s_drama_marriage_story_part_1" "2010s_drama_marriage_story_part_2" "2010s_drama_marriage_story_part_3" "2010s_drama_marriage_story_part_4" "2010s_drama_marriage_story_part_5" "2010s_drama_moonlight_part_1" "2010s_drama_moonlight_part_2" "2010s_drama_moonlight_part_3" "2010s_drama_moonlight_part_4" "2010s_drama_moonlight_part_5" "2010s_drama_spotlight_part_1" "2010s_drama_spotlight_part_2" "2010s_drama_spotlight_part_3" "2010s_drama_spotlight_part_4" "2010s_drama_spotlight_part_5" "2010s_drug_beautiful_boy_part_1" "2010s_drug_beautiful_boy_part_2" "2010s_drug_beautiful_boy_part_3" "2010s_drug_beautiful_boy_part_4" "2010s_drug_beautiful_boy_part_5" "2010s_drug_ben_is_bაცკ_part_1" "2010s_drug_ben_is_bაცკ_part_2" "2010s_drug_ben_is_bაცკ_part_3" "2010s_drug_ben_is_bაცკ_part_4" "2010s_drug_ben_is_bაცკ_part_5" "2010s_drug_cherry_part_1" "2010s_drug_cherry_part_2" "2010s_drug_cherry_part_3" "2010s_drug_cherry_part_4" "2010s_drug_cherry_part_5" "2010s_drug_heaven_knows_what_part_1" "2010s_drug_heaven_knows_what_part_2" "2010s_drug_heaven_knows_what_part_3" "2010s_drug_heaven_knows_what_part_4" "2010s_drug_heaven_knows_what_part_5" "2010s_drug_the_fighter_part_1" "2010s_drug_the_fighter_part_2" "2010s_drug_the_fighter_part_3" "2010s_drug_the_fighter_part_4" "2010s_drug_the_fighter_part_5" "90s_drama_american_beauty_part_1" "90s_drama_american_beauty_part_2" "90s_drama_american_beauty_part_3" "90s_drama_american_beauty_part_4" "90s_drama_american_beauty_part_5" "90s_drama_american_history_x_part_1" "90s_drama_american_history_x_part_2" "90s_drama_american_history_x_part_3" "90s_drama_american_history_x_part_4" "90s_drama_american_history_x_part_5" "90s_drama_good_will_hunting_part_1" "90s_drama_good_will_hunting_part_2" "90s_drama_good_will_hunting_part_3" "90s_drama_good_will_hunting_part_4" "90s_drama_good_will_hunting_part_5" "90s_drama_philadelphia_part_1" "90s_drama_philadelphia_part_2" "90s_drama_philadelphia_part_3" "90s_drama_philadelphia_part_4" "90s_drama_philadelphia_part_5" "90s_drama_the_virgin_suicides_part_1" "90s_drama_the_virgin_suicides_part_2" "90s_drama_the_virgin_suicides_part_3" "90s_drama_the_virgin_suicides_part_4" "90s_drama_the_virgin_suicides_part_5" "90s_drug_fear_and_loathing_in_las_vegas_part_1" "90s_drug_fear_and_loathing_in_las_vegas_part_2" "90s_drug_fear_and_loathing_in_las_vegas_part_3" "90s_drug_fear_and_loathing_in_las_vegas_part_4" "90s_drug_fear_and_loathing_in_las_vegas_part_5" "90s_drug_gridlock_d_part_1" "90s_drug_gridlock_d_part_2" "90s_drug_gridlock_d_part_3" "90s_drug_gridlock_d_part_4" "90s_drug_gridlock_d_part_5" "90s_drug_requiem_for_a_dream_part_1" "90s_drug_requiem_for_a_dream_part_2" "90s_drug_requiem_for_a_dream_part_3" "90s_drug_requiem_for_a_dream_part_4" "90s_drug_requiem_for_a_dream_part_5" "90s_drug_the_basketball_diaries_part_1" "90s_drug_the_basketball_diaries_part_2" "90s_drug_the_basketball_diaries_part_3" "90s_drug_the_basketball_diaries_part_4" "90s_drug_the_basketball_diaries_part_5" "90s_drug_trainspotting_part_1" "90s_drug_trainspotting_part_2" "90s_drug_trainspotting_part_3" "90s_drug_trainspotting_part_4" "90s_drug_trainspotting_part_5"
"concrete" 0 0 0 0 0 0 0 0 0 0 0 0 0.0190730497806599 0 0 0 0 0.0253871541000254 0 0 0 0 0.0214730513205927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196001568012544 0 0 0 0 0 0 0 0 0 0.0193948797517455 0 0 0 0 0 0 0 0.0246305418719212 0 0 0.0176991150442478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216076058772688 0.0225275963054742 0 0 0 0 0 0 0 0 0 0 0 0 0.0221631205673759 0 0 0 0 0 0 0 0 0.0274047684297068 0
"considering" 0 0 0 0 0 0 0 0 0 0.0218866272707376 0 0 0 0 0 0.0482741974414675 0 0.0253871541000254 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0.0180701120346946 0 0 0.0373203955961933 0.0196001568012544 0 0 0 0 0 0 0 0 0 0 0 0 0.0263574064312072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217344055640078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"corrections" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.174249757986447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0221631205673759 0 0 0 0 0 0 0 0 0 0
"crash" 0 0 0.0265181649429859 0 0.0283848992336077 0 0 0 0 0.0218866272707376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191241155096577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0453720508166969 0 0 0 0.0185770016719301 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0450551926109484 0 0 0 0 0 0 0 0 0 0 0 0.0467071461933676 0 0 0 0 0 0 0 0 0 0 0
"credits" 0.0278318953520735 0 0 0 0.0283848992336077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217391304347826 0 0 0 0.0581846392552366 0 0 0 0 0 0 0 0 0 0 0.0176991150442478 0 0 0 0.0188928773852258 0 0 0 0 0.0216637781629116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0221631205673759 0 0 0 0 0 0 0 0 0 0
"crossing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0253871541000254 0 0.0691881918819188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180701120346946 0 0.0363901018922853 0 0.0196001568012544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176991150442478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0.0233535730966838 0 0 0 0 0 0 0 0 0 0 0
"cum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0253871541000254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191241155096577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0.0488519785051295 0 0 0 0 0 0 0 0
"daily" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205634382068682 0 0 0 0 0.0571428571428571 0.0290951411114344 0 0 0 0 0 0 0.0581057524694945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229673863114378 0 0 0 0 0.0176991150442478 0 0 0 0 0.0637619553666312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513610683102209 0 0 0 0 0 0 0 0 0
"dances" 0 0 0 0 0.0567697984672154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233426704014939 0 0 0 0 0 0 0 0 0 0 0.0226860254083485 0 0 0 0 0 0 0 0 0.0217344055640078 0.0233372228704784 0 0 0 0.0224921277552857 0.0235960358659745 0.0421141292903769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274047684297068 0
"danger" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0554631170271769 0 0.116211504938989 0 0 0 0.0181950509461426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0.0219876868953386 0 0.0233372228704784 0 0 0 0.0224921277552857 0 0 0.0216076058772688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0528262017960909 0 0 0 0 0
"deco" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.210365270606234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"deeply" 0 0 0.0265181649429859 0 0 0 0.0222667557336896 0 0 0.0218866272707376 0 0 0 0 0 0 0.0257003341043434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193948797517455 0.0256278831368529 0 0 0.0485554746297645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216076058772688 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0221631205673759 0 0 0 0 0 0 0 0 0 0.0298953662182362
"diet" 0 0 0.0265181649429859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208116545265349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0.0934797849964945 0.0705218617771509 0.024330900243309 0 0 0 0 0 0 0 0 0 0 0 0
"disgusting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.025953802232027 0.0263574064312072 0.0485554746297645 0 0 0 0 0.0226860254083485 0 0 0 0 0 0 0 0.0219876868953386 0 0.0933488914819137 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0673854447439353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"doc" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205634382068682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909752547307132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0439753737906772 0 0 0 0 0 0 0 0 0 0.0225275963054742 0 0 0 0.129366106080207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"document" 0 0 0 0 0 0 0 0 0 0 0 0.0189789333839438 0.0190730497806599 0 0 0 0 0 0 0 0 0 0.0214730513205927 0 0 0 0 0.0283205890682526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263574064312072 0 0 0 0 0 0 0 0 0.0203998368013056 0 0 0 0.0425079702444208 0.0219876868953386 0.0217344055640078 0.0233372228704784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dressing" 0 0 0.0795544948289578 0 0.0851546977008232 0 0 0 0 0 0 0 0 0.0188572506128606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218483722962639 0 0.0193610842207164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0235072872590503 0 0 0 0 0 0 0 0 0 0 0 0.0274047684297068 0
"duffel" 0 0.0868809730668983 0 0 0 0 0 0 0 0 0 0 0.0190730497806599 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0581902822228688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.205549845837616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enjoy" 0.0278318953520735 0 0.0265181649429859 0 0 0 0 0 0 0 0 0.0189789333839438 0 0 0 0 0 0 0 0 0 0 0.0214730513205927 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0 0 0.0502260170768458 0 0 0 0 0.0218483722962639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0225275963054742 0.021137180300148 0 0 0 0 0 0 0 0.0233699462491236 0 0 0 0 0.0513610683102209 0 0 0 0 0 0 0 0 0
"espn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213720880530028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0.131090233777584 0.0466853408029879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"event" 0 0 0 0.0296296296296296 0 0 0 0 0 0 0 0.0189789333839438 0 0.0188572506128606 0 0 0 0 0 0 0.0205634382068682 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0.0181950509461426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0528960592435864 0 0 0 0 0 0 0 0.0188928773852258 0 0 0 0 0.0216637781629116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233699462491236 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"examines" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0230627306273063 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527148128624143 0.0242777373148823 0 0 0 0 0.0226860254083485 0 0 0 0 0 0 0 0 0 0 0 0 0.0215331610680448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.048661800486618 0 0 0 0 0 0 0 0 0 0.0261233019853709 0.0274047684297068 0
"excellent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213720880530028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242777373148823 0 0 0 0 0 0 0 0 0 0 0 0.0212539851222104 0 0 0 0.0649913344887348 0 0 0 0 0 0 0 0.021137180300148 0 0 0 0 0 0 0 0 0 0 0 0.0221631205673759 0 0 0 0 0 0 0 0.0261233019853709 0.0548095368594135 0
"exhausted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0188572506128606 0.0180733779143322 0.0482741974414675 0 0 0.0265816055289739 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0.0181950509461426 0 0.0196001568012544 0 0 0 0 0 0 0 0 0.0193610842207164 0 0.0256278831368529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021137180300148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"faster" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0581902822228688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193948797517455 0 0 0 0 0.0250941028858218 0 0 0 0.0453720508166969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216076058772688 0 0 0.0484966052376334 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0.0488519785051295 0 0 0 0 0 0 0 0
"florida" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205634382068682 0 0 0.0641162641590083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513874614594039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024330900243309 0.116767865483419 0 0 0 0 0 0 0 0 0 0 0
"fought" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0188572506128606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0186601977980967 0 0 0 0 0 0 0.0217391304347826 0.0655451168887918 0.0466853408029879 0 0.0193948797517455 0 0 0 0 0 0 0 0 0 0 0.0176991150442478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frankenstein" 0 0 0 0 0 0 0 0 0 0 0 0 0.209803547587259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frantically" 0 0 0.0530363298859719 0 0 0 0 0 0.0223413762287757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213720880530028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196001568012544 0 0 0 0 0 0 0 0 0.0193610842207164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0425079702444208 0 0 0 0 0 0 0 0 0 0.0216076058772688 0 0.021137180300148 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"freeway" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501882057716437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0884368781782003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"furious" 0 0 0.0265181649429859 0.0592592592592593 0 0 0 0.0223363859727496 0 0 0.0185459940652819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0283205890682526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512557662737058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216637781629116 0 0 0 0 0 0 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0
"general" 0 0.0289603243556328 0 0 0 0.0229200091680037 0.0222667557336896 0.0223363859727496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0226860254083485 0 0 0 0 0 0 0 0 0 0.0466744457409568 0.0216637781629116 0 0 0 0 0 0 0 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292568753657109 0 0 0 0
"genius" 0.0278318953520735 0 0 0 0 0 0 0 0 0.0218866272707376 0 0.0379578667678876 0 0.113143503677164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203998368013056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gentle" 0 0 0.0265181649429859 0 0 0 0.0222667557336896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0.0264480296217932 0 0 0 0 0 0.0180701120346946 0 0.0181950509461426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212539851222104 0 0 0 0 0 0 0 0 0 0 0 0 0.0242483026188167 0 0 0 0 0 0 0.0233699462491236 0.0235072872590503 0 0.0233535730966838 0 0 0 0 0 0 0 0 0 0 0
"gift" 0 0 0.0265181649429859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0832466181061394 0 0 0 0 0 0 0 0 0 0 0.0591366055588409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203998368013056 0.0185770016719301 0.0197316495659037 0.0377857547704515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gillman" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.127523910733262 0 0 0.0466744457409568 0.0649913344887348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"greg" 0.0834956860562204 0.0868809730668983 0.106072659771944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219876868953386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grow" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0.0196001568012544 0 0 0 0 0.0513874614594039 0 0 0 0 0 0.0256278831368529 0 0 0 0 0 0 0.0246305418719212 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0215331610680448 0 0.0235960358659745 0 0 0.0225275963054742 0 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0261233019853709 0 0
"guards" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0200320512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0387221684414327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0422743606002959 0 0 0 0 0 0 0 0 0 0 0.0233535730966838 0.0886524822695035 0 0 0 0 0.0528262017960909 0 0 0 0 0
"guitar" 0 0 0 0 0 0 0.0222667557336896 0.0446727719454992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285714285714286 0.0581902822228688 0 0 0 0 0 0 0 0 0 0.0382482310193154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217344055640078 0.0466744457409568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"haired" 0 0 0.0265181649429859 0 0 0 0.0222667557336896 0 0 0 0 0.0379578667678876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0459347726228755 0.0264480296217932 0 0 0 0 0 0 0 0 0.0212539851222104 0 0.0217344055640078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233699462491236 0 0 0 0.0221631205673759 0 0 0 0 0 0 0 0 0 0
"hansi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0822537528274728 0.0208116545265349 0 0.0213720880530028 0.100160256410256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"headphones" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0903505601734731 0.0191241155096577 0.0181950509461426 0 0.0392003136025088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229673863114378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0235960358659745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"heaven" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0602772754671489 0 0 0.0581057524694945 0 0 0.0191241155096577 0 0 0 0.0493339911198816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0933488914819137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513610683102209 0.0488519785051295 0 0 0 0 0 0 0 0
"helped" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0188572506128606 0 0 0 0 0 0 0 0 0.0429461026411853 0 0.0200320512820513 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0186601977980967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0.0246305418719212 0 0 0 0 0 0 0 0 0 0 0 0 0.020571898786258 0 0 0 0 0 0 0.021137180300148 0 0.0221092195445501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0528262017960909 0 0 0 0 0
"higher" 0 0 0 0 0 0.0229200091680037 0 0 0 0 0 0 0 0 0.0180733779143322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219876868953386 0 0 0.0433275563258232 0 0 0 0.0235960358659745 0 0 0 0.0422743606002959 0.0242483026188167 0.0442184390891002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hip" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0253871541000254 0 0 0 0.0208116545265349 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233426704014939 0 0.0193948797517455 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0.0233699462491236 0.0235072872590503 0 0.0233535730966838 0 0 0 0 0 0 0 0 0 0 0
